Component1_fraction,Component2_fraction,Component3_fraction,Component4_fraction,Component5_fraction,Component1_Property1,Component2_Property1,Component3_Property1,Component4_Property1,Component5_Property1,Component1_Property2,Component2_Property2,Component3_Property2,Component4_Property2,Component5_Property2,Component1_Property3,Component2_Property3,Component3_Property3,Component4_Property3,Component5_Property3,Component1_Property4,Component2_Property4,Component3_Property4,Component4_Property4,Component5_Property4,Component1_Property5,Component2_Property5,Component3_Property5,Component4_Property5,Component5_Property5,Component1_Property6,Component2_Property6,Component3_Property6,Component4_Property6,Component5_Property6,Component1_Property7,Component2_Property7,Component3_Property7,Component4_Property7,Component5_Property7,Component1_Property8,Component2_Property8,Component3_Property8,Component4_Property8,Component5_Property8,Component1_Property9,Component2_Property9,Component3_Property9,Component4_Property9,Component5_Property9,Component1_Property10,Component2_Property10,Component3_Property10,Component4_Property10,Component5_Property10,BlendProperty1,BlendProperty2,BlendProperty3,BlendProperty4,BlendProperty5,BlendProperty6,BlendProperty7,BlendProperty8,BlendProperty9,BlendProperty10
0.38,0,0,0.44,0.18,-0.048444213,-1.034743176,0.386035717,0.954703585,-0.683177796,-0.321250271,-0.628615557,0.576519327,-1.676397853,0.231811288,1.722932287,-1.422889415,0.277344172,-0.846880834,-0.271180761,0.907606577,0.135661673,1.327527871,0.363703132,-0.03641447,1.987351539,0.442420082,0.164348686,1.217899018,-2.507107419,-0.2382496,0.248913016,1.314149316,1.502535314,0.131052988,1.348994394,0.359103461,0.985714028,-1.207340776,-1.912548973,0.589142286,0.837609603,0.377322248,0.183351091,1.75904706,1.156853087,1.018122197,-1.571055376,0.589918765,1.138174644,0.950725918,1.149434197,0.792151725,-0.118137707,-1.075746052,1.436002018,0.355545423,0.990443689,1.741972559,2.805529189,1.547704197,0.96222283,1.462143851,2.186394722,1.787767876
0.03,0.17,0.25,0.49,0.06,0.113996328,1.165242351,1.185080968,-1.358207738,-0.54814127,-2.46655425,3.134726494,0.379593611,-0.811951375,-0.81356414,-1.097576386,-1.728385816,1.403666426,-0.312733237,-0.198865038,-1.412747055,1.724714771,0.657005485,-0.097697213,-0.480039714,-0.541417811,-1.252903335,-0.294689471,0.622668657,-0.629662521,-0.346247062,1.723277852,1.351593275,-0.438916864,0.240975829,-1.616299695,0.815305416,2.003483659,-1.148797496,-1.927784206,0.344438917,-0.966747826,0.489233185,-0.647067225,0.284231293,-1.735718238,1.146564418,0.068174715,0.213787306,1.561096524,-1.092036483,0.738936657,0.597598794,-0.671696778,1.494292305,0.033548744,-0.100944672,0.497891909,0.305555028,-1.073701625,0.476719355,0.478704576,-0.10962512,0.117670554,0.956599111
0.16,0.39,0.1,0.13,0.22,-0.310373413,2.254502647,-0.340169221,0.710627516,0.017873579,0.621070322,1.382485326,-0.213429838,0.807228474,0.835351514,-0.00229132,-1.598761544,-0.164181077,1.313783813,-1.961491794,1.562586049,-0.45514012,-0.203613455,0.378914132,-1.042321348,0.481047213,0.04765374,-0.766614131,1.963108681,-2.583373075,1.366284116,-1.584708413,-0.24190369,-1.165885006,-0.026103075,-0.181640508,-1.86210063,0.76752231,0.993971393,-0.486652995,-0.355385488,-1.091691392,-0.501590483,-1.071666315,0.131065948,0.232980217,0.822086053,0.643504172,0.42577162,0.165235594,0.011933163,-1.234010662,-0.590469429,0.125838328,0.760391639,0.636474811,0.827991037,-2.056291912,-0.136977646,-0.393228632,-0.457437627,-2.027851518,-0.759114011,0.62796957,-1.361228642
0.36,0.03,0,0.5,0.11,1.06148386,-0.010388756,-0.311093046,-0.005168641,1.032028863,-0.505517554,0.449966591,0.580762339,-1.910076828,0.65176875,-1.832255303,-1.387063611,-0.755911485,-0.39348231,0.249658056,0.242472385,-2.601040885,-0.805009822,-0.756840564,1.528567112,0.917619798,-1.862044409,0.845243676,-0.05666468,-1.16024774,-0.741831749,-1.525336888,-0.099878647,0.60070036,1.399629779,-0.343377359,-1.396245828,0.392257003,-0.232680011,-2.245774001,1.522035202,0.843124353,1.221074452,0.14131404,1.526640225,0.912933642,1.381284662,-1.678155022,-0.282992305,-0.623114538,-0.41540334,-0.76230161,1.484594155,-0.767031951,-0.611427406,1.165675451,-0.488474474,0.709769171,0.421629172,-1.392414319,0.527935099,0.686606324,1.208524147,0.252866991,1.228102309
0.3,0,0.2,0.31,0.19,0.495163798,0.073426706,1.024312704,-0.256859563,0.037714655,-1.143895492,0.924022938,0.164447898,1.973634592,-0.046416476,1.613204275,1.068632402,-0.040813728,1.442179855,-0.268420619,0.9685349,-0.461930945,0.166210748,-1.715133588,0.290692336,0.630367069,-0.518561285,0.169050518,-1.84886528,0.31594976,-1.874316409,-1.136478629,1.003462712,-0.669618829,-1.104978963,2.28333574,0.089243427,0.249087787,0.036279695,-1.064129287,1.293670145,2.989740985,-0.918192506,-1.909173719,-1.282117549,-0.632933812,0.726958963,-0.068254339,0.947173303,0.406302628,0.521347674,0.572939336,-1.733137776,1.502560241,0.501204812,1.562337338,1.366963051,1.638646401,1.230520862,1.961154449,0.090176863,1.689165329,0.437128034,1.030214345,0.595879853
0.22,0,0.28,0.5,0,0.190649501,-0.03798653,-0.153122489,-1.407103109,1.032028863,0.607627335,0.986918572,-1.10820638,-0.566339856,0.324316074,-0.333470411,0.591172143,-0.769763258,-0.839357629,1.437899238,0.917761298,-1.433018949,0.7123063,-0.924161568,0.380486361,0.223873304,0.239287887,0.4957408,-0.449058448,0.30885528,-0.446124414,1.073723095,-0.065054675,-0.182797403,-0.60038992,-1.663754354,-0.40431085,-1.800661439,-0.585000257,0.194910412,-0.567659781,0.91481611,-0.483307009,-0.551799825,-0.087305816,1.114111239,-0.688521121,1.398878352,0.814565859,-0.277762186,0.386388559,0.875884446,-0.137350999,0.627629376,-0.76735531,-0.877998166,-0.900613635,-0.020715974,-0.318343496,1.708216354,-0.516229665,-0.03018689,-0.395441209,0.335322667,0.630712667
0,0.4,0.17,0.37,0.06,1.301071314,0.550254915,-0.900709906,-1.404297637,1.032028863,-0.344529589,0.161478354,-0.947471068,-0.989282228,-1.516743197,0.073520761,1.642496643,-1.375345438,-0.305711578,0.424927081,0.049532696,-1.310784096,-0.556156153,2.133249511,0.988733984,0.239986958,-0.448550944,0.586991177,-0.412344765,0.699188094,-0.556016568,-0.317555244,0.214082939,-1.556036614,-0.074776333,0.854008537,-0.677948085,-0.39066622,-1.946979968,-0.505788449,-0.138407741,-0.104034045,-0.231256255,-0.42966851,-1.230597504,0.85531047,-0.724314237,-0.82845368,-1.696533725,-2.342220894,1.364995274,1.907488627,-0.056234877,-0.003325455,-0.348429009,-1.276688098,-1.519904108,-1.166270274,-0.945869337,-0.652851137,-1.528422469,-1.154220143,-1.494655058,-2.261323649,-0.341439502
0,0.5,0.14,0.16,0.2,-2.614165401,0.222488758,-0.515925204,0.379782204,1.032028863,-0.189443424,-0.482552143,1.722881574,0.76712187,1.273144089,-1.199324179,-0.577400443,0.512391437,-1.529987902,-0.800023991,0.227240304,0.69250934,0.525666048,0.850455144,-1.778846151,-0.363523077,0.585506911,-1.729619066,-0.875041331,0.898106389,1.366825456,-0.808841999,-0.808257205,-2.362174004,1.227689335,0.247228746,-1.178217387,-0.002718901,-0.717358977,1.194585496,-0.702327088,-0.175381129,-0.525298724,-0.035042583,-0.554037322,-0.35253834,-0.495513624,0.144431176,-0.591119947,-1.274214255,0.587704274,-0.151569802,-0.807407895,-0.477951103,-1.419480453,0.083056919,0.746049983,-2.42999129,-0.198642035,-0.111814948,-0.717152967,-2.394494419,-0.85863011,-0.539530775,-1.498219353
0.02,0.32,0.17,0.35,0.14,-1.68914305,0.227088387,0.733351122,0.367558361,-0.804317197,0.21712496,-0.613541397,0.781182301,0.417100596,0.534770408,0.541859867,0.113711883,-1.099175723,-0.72901728,-0.801128048,1.664133254,-0.882962108,-0.013516902,0.845384811,1.087079822,1.425307306,-1.320358555,-0.062906547,-0.313139705,0.119214381,0.28712151,0.810840111,0.166159039,0.510697426,-1.029041,-0.310852256,0.420797745,-2.199915612,0.119003895,1.687597654,-0.11897505,0.687504988,-0.946622304,0.975463454,-0.366699629,-0.034771724,1.355954149,-0.023503339,1.189993831,-0.706308443,-0.805988494,-0.114220405,0.713802355,-0.490252416,1.56601914,0.189827562,0.516993638,-0.683318112,0.25477259,-1.108995312,0.288675751,-0.680375425,0.50225254,0.742712883,0.304275506
0.43,0,0.24,0.22,0.11,-1.606441559,-0.839684834,0.272628644,1.537840992,1.032028863,-1.616039422,1.059170581,-0.680161256,-0.539823093,0.077240308,0.355322246,1.480303458,-1.375345438,-0.152739731,0.412506441,-0.382042925,0.543111186,0.470365233,-0.437409555,0.091862709,0.569564883,-0.362954358,0.146237924,-0.884415037,0.068870862,1.792995891,0.388511785,-0.406307775,1.288222772,1.055652888,-0.638236079,0.337069788,-1.81334345,-0.638028591,2.238138053,1.169647497,-0.568134766,0.45166165,-1.154372348,1.176460834,-0.670640625,0.736182574,0.689390505,-0.275019444,1.687020068,1.113656892,0.886950934,-1.750744376,0.400567645,0.905231336,-0.421449282,-0.9011545,-0.257506527,-0.238542522,1.923320685,1.270260331,-0.262668937,0.659136743,0.222122987,-0.91790192
0.08,0.08,0.23,0.5,0.11,-1.092951703,-1.660803793,0.406319096,-0.182113772,0.34043758,-0.963234864,1.120506819,-0.546880733,-0.77184477,-0.282791175,-0.315016155,-0.047829923,-0.173704171,0.34178565,-1.610953745,-0.910088391,-0.611329099,0.698481096,0.145678793,-1.182357269,-1.263309486,-0.186906456,-2.869552212,-0.639136385,-1.8485487,-0.9105947,-0.290981021,-0.325634058,-0.677257967,0.148813447,-0.56092231,-1.029437632,-0.214034829,0.53623082,-0.246667597,-1.92114048,0.943423878,0.245219123,0.597129994,-1.182477259,0.196839859,-1.422693002,0.355224472,-0.767929873,1.077634478,0.965222283,1.086839374,-1.033023899,-0.235512732,0.620403032,0.763168021,0.241152467,0.837078378,0.777106237,-0.515954409,0.048052672,0.811569389,0.934708528,-0.325995014,1.383128983
0,0.36,0.18,0.26,0.2,0.231753377,-0.473758791,-2.605013376,0.73006543,-0.08325731,0.133844017,0.768603149,-0.021246313,0.863576596,1.273144089,-0.058651617,0.230308591,1.750826475,1.048465429,0.682724354,0.14600254,-0.027318132,-1.261241549,0.647641806,1.630119879,-0.261255089,-1.126169286,-0.215454888,0.189915876,1.177246878,1.016578049,0.345623007,-0.120183534,1.664623931,1.836633076,-0.901102895,0.926103315,-0.686630756,0.414053541,-0.514685825,1.566841787,0.848294432,0.070320613,0.51865254,-1.899224821,1.201273279,0.896012604,-1.290722999,-0.473989234,0.215854984,0.683461952,-0.262926337,0.692548673,0.986930217,0.680002142,-0.112709143,1.352089262,-0.261163524,0.664659411,-1.007392272,1.5002766,-0.266157753,0.222143992,-0.252157949,0.179125198
0.01,0.35,0.27,0.21,0.16,-1.365249449,-0.476143784,0.621842494,1.689937656,0.446591526,-0.178295581,0.788875295,-1.934345948,-1.049939324,-0.972415547,-0.665148266,-0.122087044,2.009248606,-1.602712223,1.437899238,0.785749931,-0.149552985,0.304462787,-2.222166935,0.659489225,-0.408856155,1.999255889,0.500442632,-1.782728573,-0.414235917,0.3775254,2.835358653,-0.608919981,-0.506835744,-0.083416556,-1.252125182,0.590352106,-0.038473006,0.895550806,1.01931937,2.026171177,0.250288675,1.405717451,1.013271926,0.114328471,-1.356747981,1.28423025,-1.858388966,1.058558866,0.075479916,0.584029139,1.097905862,0.599610977,1.019221163,0.651935119,0.239932222,-0.776755541,-0.518524686,-0.198642035,0.627881923,0.543996841,-0.518779787,0.964563358,0.413018812,-0.447177056
0.12,0.09,0.33,0.39,0.07,-0.607605041,0.916010601,-0.497540269,-1.303501033,-1.214700984,0.781074653,-0.91138601,0.705307247,0.320314411,-0.0975438,0.522408083,0.268739907,0.07043332,0.326237692,-0.022491956,-1.275658329,0.251105702,-0.210526057,0.074694124,0.95666469,0.354931019,-0.434753285,0.719861478,0.734892754,0.876550086,0.406487126,1.071200226,-0.106537777,-0.541281312,-2.455157864,-0.441841332,0.78802563,0.521369049,-0.646725237,-0.592933984,-1.002481701,-1.360018471,0.185546685,-0.593961246,1.515046036,1.985284082,-1.128225788,-1.457143739,0.474781268,-1.178053037,-0.162023216,-0.308575601,-0.413271575,-0.907984493,1.573295776,-0.699052954,0.450196806,0.681198882,-0.126095695,-0.645631974,-0.32970132,0.65853721,-0.102893148,0.043061673,-0.027255782
0.18,0.5,0,0.2,0.12,-1.394503558,0.643269635,1.670483223,0.825251089,-2.195536655,-0.424859633,-1.549178924,-0.332733377,-0.615727327,-0.343192758,1.60173271,0.284372986,-1.375345438,-0.624193949,0.226196848,-1.148724323,-0.80826303,-0.950174462,0.029061123,1.630119879,-0.038027277,0.971074814,-0.574013144,0.748953314,0.792780653,1.032412264,0.692938018,0.23231367,2.109221758,1.299403189,-0.672183045,1.116222437,0.651245071,-0.642695084,0.538129754,0.075599404,-0.55434789,-1.17908362,-0.349201137,-1.792349059,1.117691708,0.456858601,1.58128835,0.328924804,1.687020068,0.524818635,1.086493546,0.563140162,-0.046892604,1.556663466,-1.61334369,-1.878227198,-1.506370993,-1.518985423,0.089920562,0.130331218,-1.488036452,-1.597829837,-0.887233886,-1.454712756
0,0.34,0.1,0.5,0.06,0.168060885,-0.106640252,0.976352004,-1.377445261,-0.29280252,-1.32750702,-0.80534709,-0.425830072,-0.793058181,0.654146765,0.056562795,-0.217839647,0.029743738,-0.158256749,-1.708110747,0.298323348,-0.034108957,-0.521593143,0.4194768,0.175242875,1.058130856,-1.165262652,1.262487767,0.92106498,-1.364486895,0.049743631,-0.749134091,0.686881141,0.223604734,1.537873353,0.24491822,0.495712234,0.412425985,0.912095646,-0.366477473,0.826790475,-0.941586777,0.312225043,-1.498255325,0.315178189,1.043508868,-1.422693002,-0.188031858,-0.027157254,0.794931434,0.934800334,0.023073213,-1.379245114,0.03101571,0.420122303,-0.803795551,-0.887092009,-0.340931771,-0.405399104,-1.027846568,-0.394099814,-0.34433896,-1.621977126,-0.444340135,0.47155562
0.43,0,0,0.37,0.2,0.8905263,-0.25791694,0.878532159,1.013217717,-0.228591103,-0.128458166,0.290388413,0.354634711,-1.414876276,-0.439026765,1.243121616,0.251804073,1.814890923,0.297649511,-1.193068228,0.577578161,0.339386429,0.079803224,-0.50332389,0.776007663,1.618671148,1.663512864,0.118375213,0.086805105,0.96809616,-1.839941278,1.585024613,0.214192105,-1.512701868,0.119820697,0.77118505,-0.403261628,-0.069643251,0.098853128,1.056005812,-1.777066266,-0.552279859,-0.483307009,-0.450811406,1.000281459,-1.522456558,0.301158545,1.470215042,0.112485068,1.072791265,-0.162635738,0.168666696,-0.005553021,-1.187839357,0.319288925,1.881694893,0.316062275,0.851477804,1.567861343,2.576120219,-0.542898218,0.825683238,0.263999292,0.504864917,1.059032366
0.15,0.18,0.09,0.5,0.08,2.102288298,0.752468236,-0.651314264,0.52546636,1.032028863,0.755828068,-1.119825259,-0.236891203,-0.634289062,0.442979026,0.986757079,-0.629510703,2.02699619,-0.168789236,0.947697998,-0.001240907,1.656806519,2.119020791,1.215519154,-0.50248822,1.65841816,0.658072375,-1.055863895,0.102167568,-0.327192109,0.749967774,-0.1369178,0.464946542,0.733343573,1.620243482,2.163899296,-0.170334227,0.372851997,0.920368066,-0.232773064,0.276610163,-0.911944993,-1.625421404,-0.348454917,1.047617135,-0.747285038,-1.422693002,0.250868545,2.009322583,-0.163556093,-0.607122869,-0.748814327,0.900558077,0.70348747,-1.375474133,0.682404082,-0.27672581,0.611487378,0.795242822,-0.073847496,0.675975873,0.590188122,-0.474907741,1.554920593,1.044025344
0,0.5,0.18,0.08,0.24,0.420238715,1.324014731,1.927472642,1.063515823,0.765053363,-0.569781589,1.283723587,1.499998603,-0.079757253,-0.391942067,0.23561896,1.294660656,-0.445978075,-0.185340289,1.134835633,-0.326191963,1.663597345,-0.559612454,0.875806812,-0.326107099,-0.542492055,-2.034515141,0.452901882,-0.30428676,-0.658176872,-1.492535909,0.758869003,-2.514304377,-0.51641939,1.836633076,0.444334425,0.198152725,-1.400643289,2.025054304,0.074613008,0.280447192,1.659652099,-1.239961562,0.461069242,-0.002136469,-2.008281434,0.530785152,-0.704702499,-0.220733638,0.217729777,1.651655785,0.522448485,0.35701718,-1.003319666,0.698366984,1.201941681,0.622191889,-1.174498518,0.573976486,-1.482653862,0.457930147,-1.162466436,-0.272509558,0.610860982,-1.278896537
0.11,0.5,0,0.35,0.04,0.521085161,1.243095332,1.63331368,0.389601356,-1.690384518,2.004714337,1.06696756,0.472191127,-0.244492644,1.113817079,0.27751511,-0.743501898,-0.208333602,-0.471723648,-1.336871633,1.293485956,-0.115598859,-1.30271716,-1.27908491,0.391176126,1.49985981,0.759510717,-1.316206097,-1.723882527,0.215672018,0.425298714,-1.336962645,0.733495048,-0.508502465,-1.983977684,-0.401851451,-1.447447887,1.438752154,0.902974773,-1.209290592,-0.281120429,-0.338410941,0.284297538,-0.899413901,-0.234630479,-0.020673628,-1.335825862,0.555232114,0.831097822,-2.003820897,0.33677424,1.102747451,1.219992108,-2.074046425,-1.062578807,-1.288975669,-1.354399405,-2.520959089,-1.787406881,-0.020773276,-2.387119569,-2.483776406,-2.360737812,-1.267224633,-1.257693955
0.1,0.5,0,0.3,0.1,2.348911551,0.695909834,0.644923581,0.80220614,0.609924608,0.785009186,0.872043075,-1.321105791,-0.238194912,-0.278986351,-0.133466171,0.158656983,-0.639037154,1.57860065,0.071076861,0.237395025,0.122080023,1.393197589,1.372699491,-0.943975511,1.149011862,1.182638912,0.260300896,-0.531338761,-0.029496827,0.385916181,-0.364816997,1.12179872,-1.876880406,-0.112505308,-0.925807755,-0.418999966,0.609990335,0.634439294,0.27888702,0.837187583,-0.398728525,1.576798533,0.585812326,0.648968801,-0.607534861,0.385410034,-0.87027174,-0.568373843,1.518445001,-0.189382552,-0.83146716,-0.582797982,0.816762058,-0.306155222,-0.466424178,-1.0342073,-1.941096507,-0.920478118,0.200614401,-1.800108353,-1.914782146,-1.138445964,-0.990271323,-1.208129476
0,0.5,0,0.5,0,2.192766198,-0.839514477,-0.426498481,-0.708941347,-0.016366929,1.129936557,0.107419297,-1.93384677,-0.226925288,-0.26471826,0.151327896,0.1970883,-1.375345438,0.140665287,1.210739541,0.013991174,-0.088435558,1.310246366,1.032987149,0.911767677,-0.106564016,-0.743923042,-0.895827452,-2.70968399,-0.243149811,-1.77633375,-0.374067517,-0.15991998,-1.432977046,-0.799979079,-1.036179826,-0.142215063,-2.362031447,-0.105199898,-0.214612665,-0.108454167,2.794312014,0.63178401,0.027639883,1.75904706,-0.091275999,0.201075485,-1.853563805,-0.175827669,-1.242342787,0.487250591,-0.601491705,-1.363650696,0.850078113,-0.338033815,-2.176663217,-1.803587822,-1.330835138,-1.312228354,-0.807394709,-2.493339203,-1.315815781,-0.849117541,-1.594345984,-0.279621584
0.11,0.08,0.29,0.46,0.06,-0.748321011,0.172403908,-0.284015234,-2.521877471,0.023733812,1.095509395,-1.171805121,-0.95196367,0.559628198,-0.030245974,-0.413771366,0.314987763,-0.121327156,-1.223542661,-0.565963939,0.450644155,0.624601088,0.090172127,-1.26387391,0.825180581,-0.463642577,-0.444207236,-0.824429256,-0.955238597,-0.234418144,0.058269746,-0.406864819,1.074857315,-1.845490494,-0.321982723,-1.253191578,0.761795067,1.362812879,-0.239255525,-0.406576608,-0.317138983,1.270862189,1.35367987,0.878579244,0.273857544,-0.558974751,0.499948006,0.307824364,-1.353935183,1.349635584,1.237794777,-1.429057513,0.835916703,0.065869429,-0.220914634,-0.794728994,0.118646535,0.756624445,-0.129723012,-0.650578437,-0.44304267,0.73259527,1.281990443,-0.957083235,1.008366455
0.35,0.23,0.02,0.23,0.17,2.298550046,-1.718895404,0.065798124,-1.373437444,-0.457307649,-0.765524593,-0.288147457,1.149825245,-0.552750015,-1.053981464,-0.167880866,-1.387063611,-1.175360472,0.972230279,-1.146421826,-0.524209012,-0.373650217,0.511840844,-0.548956892,0.32596856,1.746076435,2.092006816,1.270150012,-0.158473548,1.190617243,0.844161049,-0.685894167,0.459379073,0.494308003,-0.229532333,-0.331291528,2.65333344,0.230905144,-0.469610604,-0.258977665,-0.082090071,1.236912006,0.081069689,-2.56833458,-0.265403026,-0.835342195,-1.422693002,0.802923698,-1.878737057,1.320576304,0.880285835,0.561181193,0.957779528,-1.0889163,-0.258683838,0.183624128,-0.788925004,-0.02528722,-0.332852764,0.676410743,0.201699903,-0.034627202,-0.882484704,-0.308243246,-0.459705855
0.08,0.1,0.33,0.48,0.01,-0.196689722,0.762178564,0.27392758,0.013066927,-1.768660495,0.823698758,-1.199874247,-0.963694353,0.067410783,-1.14648625,-0.242196656,0.819805909,1.705375346,0.522342584,-0.554371342,-0.732380782,-0.210670412,-0.124118533,-0.401917221,0.710800097,-0.729410435,0.764109936,0.769840215,1.022613466,0.632199834,-0.764162051,1.707467871,-1.615649378,-0.10987836,0.432020767,-0.037321472,1.037320903,1.598423264,-1.017499343,0.596754932,0.610926704,-1.749153053,-0.952247988,1.845928901,-1.940806989,0.596621591,0.72737196,-2.280732446,-0.38910171,0.450360245,-1.870348354,0.951620724,-1.774261763,-0.91208493,-0.849823845,-0.388284769,-0.683456321,0.725997095,-0.662938611,-0.018366889,-1.01414367,0.702623164,-0.138162824,-1.15826994,-0.436438086
0,0.35,0.1,0.48,0.07,1.001864725,0.002217634,-1.118631338,-0.543218105,1.032028863,2.105044922,0.743133016,-0.843392458,0.577858473,-0.452105848,-0.021244341,-0.008747228,-0.62345391,0.4094945,-1.002342408,-1.793549074,0.237524051,0.840189436,1.073549817,-0.672455482,0.136000181,-1.655079531,0.04715116,-2.489401888,0.455792868,-0.228234798,2.432204134,1.682257268,0.078044433,-0.145722167,-0.20776723,-0.748455839,-0.05466931,0.754283327,-0.24752077,-0.298820268,-0.01183431,0.370792436,-2.076078224,0.129758333,-0.671983301,-0.297687824,-0.051318971,-0.600382536,-0.768020353,0.179355968,0.032064734,-0.362589719,-1.591732457,-0.087856157,-0.612443471,-0.218312386,-1.027532952,-0.024530819,-1.284126869,0.531117142,-1.018156298,-1.620220959,-0.687590813,0.302347998
0.5,0,0,0.32,0.18,0.557251634,-0.573247064,-1.063176778,0.147929977,-0.432443515,0.824354514,0.253482711,-0.649711399,-1.16760746,-1.07395679,0.659069334,-1.211191483,1.075119696,1.972315076,0.610132617,-0.326191963,0.991305649,0.805626426,0.875806812,0.414693609,-0.646049134,-0.759764798,-2.351305795,-0.022294423,-1.256978242,-0.680118914,-0.207726333,-0.029466539,0.743621685,-1.385402212,1.722411013,0.383025734,-1.039587947,-0.834869764,-1.037193394,0.549286705,1.180213478,-0.747613717,-0.736613606,1.228591099,1.215818934,-0.64033808,-1.148428063,1.021625759,0.605030604,0.68877048,1.015598857,-0.598643922,-0.325722358,0.692129868,1.060574964,0.131897729,1.224948619,0.867789162,1.166912789,0.079115475,1.192167556,0.879681979,1.64316489,0.814514274
